group,trial_id,condition,character_set,target_pronoun,target_id,target_image,target_name,target_file,target_x,distractor_pronoun,distractor_id,distractor_image,distractor_name,distractor_file,distractor_x,object_image,object_x,object_y2,object_y3,object_y4, sibling_image,top_left,bottom_left,top_right,bottom_right,correct_description,audio
12,nametag_list6_test16,nametag,6,she/her,4,ST2,emily,ST2_she_emily_nametag.png,525,they/them,9,ST3,alex,ST3_they_alex_nametag.png,275,banana.png,725,250,300,350,ST2_sister_emily.png,ST3_sister_alex.png,ST3_brother_alex.png,ST2_brother_emily.png,ST2_sister_emily.png,Emily gave the banana to her sister.,
12,nametag_list6_test17,nametag,6,she/her,4,ST2,emily,ST2_she_emily_nametag.png,275,they/them,9,ST3,alex,ST3_they_alex_nametag.png,525,bacon.png,175,150,100,50,ST2_sister_emily.png,ST2_sister_emily.png,ST2_brother_emily.png,ST3_brother_alex.png,ST3_sister_alex.png,Emily gave the bacon to her sister.,
12,nametag_list6_test18,nametag,6,she/her,4,ST2,emily,ST2_she_emily_nametag.png,525,they/them,9,ST3,alex,ST3_they_alex_nametag.png,275,pizza.png,725,150,100,50,ST2_brother_emily.png,ST3_brother_alex.png,ST3_sister_alex.png,ST2_brother_emily.png,ST2_sister_emily.png,Emily gave the pizza to her brother.,
12,nametag_list6_test19,nametag,6,she/her,4,ST2,emily,ST2_she_emily_nametag.png,275,they/them,9,ST3,alex,ST3_they_alex_nametag.png,525,carrot.png,175,250,300,350,ST2_sister_emily.png,ST2_brother_emily.png,ST2_sister_emily.png,ST3_sister_alex.png,ST3_brother_alex.png,Emily gave the carrot to her sister.,
12,nametag_list6_test20,nametag,6,she/her,4,ST2,emily,ST2_she_emily_nametag.png,525,they/them,9,ST3,alex,ST3_they_alex_nametag.png,275,lemon.png,725,250,300,350,ST2_brother_emily.png,ST3_sister_alex.png,ST3_brother_alex.png,ST2_sister_emily.png,ST2_brother_emily.png,Emily gave the lemon to her brother.,
12,nametag_list6_test21,nametag,6,they/them,9,ST3,alex,ST3_they_alex_nametag.png,275,she/her,4,ST2,emily,ST2_she_emily_nametag.png,525,plate.png,175,250,300,350,ST3_brother_alex.png,ST3_sister_alex.png,ST3_brother_alex.png,ST2_sister_emily.png,ST2_brother_emily.png,Alex gave the plate to their brother.,
12,nametag_list6_test22,nametag,6,they/them,9,ST3,alex,ST3_they_alex_nametag.png,525,she/her,4,ST2,emily,ST2_she_emily_nametag.png,275,icecream.png,725,250,300,350,ST3_sister_alex.png,ST2_sister_emily.png,ST2_brother_emily.png,ST3_brother_alex.png,ST3_sister_alex.png,Alex gave the icecream to their sister.,
12,nametag_list6_test23,nametag,6,they/them,9,ST3,alex,ST3_they_alex_nametag.png,275,she/her,4,ST2,emily,ST2_she_emily_nametag.png,525,orange.png,175,250,300,350,ST3_sister_alex.png,ST3_brother_alex.png,ST3_sister_alex.png,ST2_brother_emily.png,ST2_sister_emily.png,Alex gave the orange to their sister.,
12,nametag_list6_test24,nametag,6,they/them,9,ST3,alex,ST3_they_alex_nametag.png,525,she/her,4,ST2,emily,ST2_she_emily_nametag.png,275,potato.png,725,250,300,350,ST3_brother_alex.png,ST2_brother_emily.png,ST2_sister_emily.png,ST3_sister_alex.png,ST3_brother_alex.png,Alex gave the potato to their brother.,
12,nametag_list6_test25,nametag,6,they/them,9,ST3,alex,ST3_they_alex_nametag.png,275,she/her,4,ST2,emily,ST2_she_emily_nametag.png,525,apple.png,175,150,100,50,ST3_sister_alex.png,ST3_sister_alex.png,ST3_brother_alex.png,ST2_sister_emily.png,ST2_brother_emily.png,Alex gave the apple to their sister.,
12,nametag_list6_test26,nametag,6,they/them,9,ST3,alex,ST3_they_alex_nametag.png,525,he/him,17,HT3,brian,HT3_he_brian_nametag.png,275,onion.png,725,150,100,50,ST3_brother_alex.png,HT3_brother_brian.png,HT3_sister_brian.png,ST3_brother_alex.png,ST3_sister_alex.png,Alex gave the onion to their brother.,
12,nametag_list6_test27,nametag,6,they/them,9,ST3,alex,ST3_they_alex_nametag.png,275,he/him,17,HT3,brian,HT3_he_brian_nametag.png,525,watermelon.png,175,250,300,350,ST3_brother_alex.png,ST3_sister_alex.png,ST3_brother_alex.png,HT3_sister_brian.png,HT3_brother_brian.png,Alex gave the watermelon to their brother.,
12,nametag_list6_test28,nametag,6,they/them,9,ST3,alex,ST3_they_alex_nametag.png,525,he/him,17,HT3,brian,HT3_he_brian_nametag.png,275,knife.png,725,250,300,350,ST3_sister_alex.png,HT3_sister_brian.png,HT3_brother_brian.png,ST3_brother_alex.png,ST3_sister_alex.png,Alex gave the knife to their sister.,
12,nametag_list6_test29,nametag,6,they/them,9,ST3,alex,ST3_they_alex_nametag.png,275,he/him,17,HT3,brian,HT3_he_brian_nametag.png,525,cookie.png,175,150,100,50,ST3_brother_alex.png,ST3_brother_alex.png,ST3_sister_alex.png,HT3_brother_brian.png,HT3_sister_brian.png,Alex gave the cookie to their brother.,
12,nametag_list6_test30,nametag,6,they/them,9,ST3,alex,ST3_they_alex_nametag.png,525,he/him,17,HT3,brian,HT3_he_brian_nametag.png,275,tomato.png,725,150,100,50,ST3_sister_alex.png,HT3_brother_brian.png,HT3_sister_brian.png,ST3_sister_alex.png,ST3_brother_alex.png,Alex gave the tomato to their sister.,
13,intro_list1_test1,intro,1,he/him,14,HT2,alex,HT2_he_alex.png,275,she/her,8,ST3,jess,ST3_she_jess.png,525,chocolate.png,175,250,300,350,HT2_brother_alex.png,HT2_sister_alex.png,HT2_brother_alex.png,ST3_brother_jess.png,ST3_sister_jess.png,Alex gave the chocolate to his brother.,
13,intro_list1_test2,intro,1,he/him,14,HT2,alex,HT2_he_alex.png,525,she/her,8,ST3,jess,ST3_she_jess.png,275,cherries.png,725,150,100,50,HT2_sister_alex.png,ST3_brother_jess.png,ST3_sister_jess.png,HT2_sister_alex.png,HT2_brother_alex.png,Alex gave the cherries to his sister.,
13,intro_list1_test3,intro,1,he/him,14,HT2,alex,HT2_he_alex.png,275,she/her,8,ST3,jess,ST3_she_jess.png,525,avocado.png,175,250,300,350,HT2_sister_alex.png,HT2_brother_alex.png,HT2_sister_alex.png,ST3_sister_jess.png,ST3_brother_jess.png,Alex gave the avocado to his sister.,
13,intro_list1_test4,intro,1,he/him,14,HT2,alex,HT2_he_alex.png,525,she/her,8,ST3,jess,ST3_she_jess.png,275,pumpkin.png,725,250,300,350,HT2_brother_alex.png,ST3_sister_jess.png,ST3_brother_jess.png,HT2_sister_alex.png,HT2_brother_alex.png,Alex gave the pumpkin to his brother.,
13,intro_list1_test5,intro,1,he/him,14,HT2,alex,HT2_he_alex.png,275,she/her,8,ST3,jess,ST3_she_jess.png,525,bread.png,175,250,300,350,HT2_sister_alex.png,HT2_brother_alex.png,HT2_sister_alex.png,ST3_brother_jess.png,ST3_sister_jess.png,Alex gave the bread to his sister.,
13,intro_list1_test6,intro,1,he/him,14,HT2,alex,HT2_he_alex.png,525,they/them,12,HT1,dan,HT1_they_dan.png,275,corn.png,725,150,100,50,HT2_brother_alex.png,HT1_brother_dan.png,HT1_sister_dan.png,HT2_brother_alex.png,HT2_sister_alex.png,Alex gave the corn to his brother.,
13,intro_list1_test7,intro,1,he/him,14,HT2,alex,HT2_he_alex.png,275,they/them,12,HT1,dan,HT1_they_dan.png,525,kiwi.png,175,150,100,50,HT2_brother_alex.png,HT2_brother_alex.png,HT2_sister_alex.png,HT1_brother_dan.png,HT1_sister_dan.png,Alex gave the kiwi to his brother.,
13,intro_list1_test8,intro,1,he/him,14,HT2,alex,HT2_he_alex.png,525,they/them,12,HT1,dan,HT1_they_dan.png,275,grapes.png,725,250,300,350,HT2_sister_alex.png,HT1_brother_dan.png,HT1_sister_dan.png,HT2_brother_alex.png,HT2_sister_alex.png,Alex gave the grapes to his sister.,
13,intro_list1_test9,intro,1,he/him,14,HT2,alex,HT2_he_alex.png,275,they/them,12,HT1,dan,HT1_they_dan.png,525,pear.png,175,150,100,50,HT2_sister_alex.png,HT2_sister_alex.png,HT2_brother_alex.png,HT1_sister_dan.png,HT1_brother_dan.png,Alex gave the pear to his sister.,
13,intro_list1_test10,intro,1,he/him,14,HT2,alex,HT2_he_alex.png,525,they/them,12,HT1,dan,HT1_they_dan.png,275,juice.png,725,150,100,50,HT2_brother_alex.png,HT1_sister_dan.png,HT1_brother_dan.png,HT2_brother_alex.png,HT2_sister_alex.png,Alex gave the juice to his brother.,
13,intro_list1_test11,intro,1,she/her,8,ST3,jess,ST3_she_jess.png,275,he/him,14,HT2,alex,HT2_he_alex.png,525,spoon.png,175,250,300,350,ST3_sister_jess.png,ST3_brother_jess.png,ST3_sister_jess.png,HT2_brother_alex.png,HT2_sister_alex.png,Jess gave the spoon to her sister.,
13,intro_list1_test12,intro,1,she/her,8,ST3,jess,ST3_she_jess.png,525,he/him,14,HT2,alex,HT2_he_alex.png,275,broccoli.png,725,250,300,350,ST3_brother_jess.png,HT2_brother_alex.png,HT2_sister_alex.png,ST3_sister_jess.png,ST3_brother_jess.png,Jess gave the broccoli to her brother.,
13,intro_list1_test13,intro,1,she/her,8,ST3,jess,ST3_she_jess.png,275,he/him,14,HT2,alex,HT2_he_alex.png,525,egg.png,175,150,100,50,ST3_brother_jess.png,ST3_brother_jess.png,ST3_sister_jess.png,HT2_sister_alex.png,HT2_brother_alex.png,Jess gave the egg to her brother.,
13,intro_list1_test14,intro,1,she/her,8,ST3,jess,ST3_she_jess.png,525,he/him,14,HT2,alex,HT2_he_alex.png,275,strawberry.png,725,150,100,50,ST3_sister_jess.png,HT2_sister_alex.png,HT2_brother_alex.png,ST3_sister_jess.png,ST3_brother_jess.png,Jess gave the strawberry to her sister.,
13,intro_list1_test15,intro,1,she/her,8,ST3,jess,ST3_she_jess.png,275,he/him,14,HT2,alex,HT2_he_alex.png,525,pineapple.png,175,250,300,350,ST3_brother_jess.png,ST3_sister_jess.png,ST3_brother_jess.png,HT2_brother_alex.png,HT2_sister_alex.png,Jess gave the pineapple to her brother.,
13,intro_list1_test16,intro,1,she/her,8,ST3,jess,ST3_she_jess.png,525,they/them,12,HT1,dan,HT1_they_dan.png,275,banana.png,725,250,300,350,ST3_sister_jess.png,HT1_sister_dan.png,HT1_brother_dan.png,ST3_brother_jess.png,ST3_sister_jess.png,Jess gave the banana to her sister.,
13,intro_list1_test17,intro,1,she/her,8,ST3,jess,ST3_she_jess.png,275,they/them,12,HT1,dan,HT1_they_dan.png,525,bacon.png,175,150,100,50,ST3_sister_jess.png,ST3_sister_jess.png,ST3_brother_jess.png,HT1_brother_dan.png,HT1_sister_dan.png,Jess gave the bacon to her sister.,
13,intro_list1_test18,intro,1,she/her,8,ST3,jess,ST3_she_jess.png,525,they/them,12,HT1,dan,HT1_they_dan.png,275,pizza.png,725,150,100,50,ST3_brother_jess.png,HT1_brother_dan.png,HT1_sister_dan.png,ST3_brother_jess.png,ST3_sister_jess.png,Jess gave the pizza to her brother.,
13,intro_list1_test19,intro,1,she/her,8,ST3,jess,ST3_she_jess.png,275,they/them,12,HT1,dan,HT1_they_dan.png,525,carrot.png,175,250,300,350,ST3_sister_jess.png,ST3_brother_jess.png,ST3_sister_jess.png,HT1_sister_dan.png,HT1_brother_dan.png,Jess gave the carrot to her sister.,
13,intro_list1_test20,intro,1,she/her,8,ST3,jess,ST3_she_jess.png,525,they/them,12,HT1,dan,HT1_they_dan.png,275,lemon.png,725,150,100,50,ST3_brother_jess.png,HT1_sister_dan.png,HT1_brother_dan.png,ST3_brother_jess.png,ST3_sister_jess.png,Jess gave the lemon to her brother.,
13,intro_list1_test21,intro,1,they/them,12,HT1,dan,HT1_they_dan.png,275,she/her,8,ST3,jess,ST3_she_jess.png,525,plate.png,175,150,100,50,HT1_brother_dan.png,HT1_brother_dan.png,HT1_sister_dan.png,ST3_sister_jess.png,ST3_brother_jess.png,Dan gave the plate to their brother.,
13,intro_list1_test22,intro,1,they/them,12,HT1,dan,HT1_they_dan.png,525,she/her,8,ST3,jess,ST3_she_jess.png,275,icecream.png,725,150,100,50,HT1_sister_dan.png,ST3_sister_jess.png,ST3_brother_jess.png,HT1_sister_dan.png,HT1_brother_dan.png,Dan gave the icecream to their sister.,
13,intro_list1_test23,intro,1,they/them,12,HT1,dan,HT1_they_dan.png,275,she/her,8,ST3,jess,ST3_she_jess.png,525,orange.png,175,250,300,350,HT1_sister_dan.png,HT1_brother_dan.png,HT1_sister_dan.png,ST3_brother_jess.png,ST3_sister_jess.png,Dan gave the orange to their sister.,
13,intro_list1_test24,intro,1,they/them,12,HT1,dan,HT1_they_dan.png,525,she/her,8,ST3,jess,ST3_she_jess.png,275,potato.png,725,250,300,350,HT1_brother_dan.png,ST3_brother_jess.png,ST3_sister_jess.png,HT1_sister_dan.png,HT1_brother_dan.png,Dan gave the potato to their brother.,
13,intro_list1_test25,intro,1,they/them,12,HT1,dan,HT1_they_dan.png,275,she/her,8,ST3,jess,ST3_she_jess.png,525,apple.png,175,150,100,50,HT1_sister_dan.png,HT1_sister_dan.png,HT1_brother_dan.png,ST3_sister_jess.png,ST3_brother_jess.png,Dan gave the apple to their sister.,
13,intro_list1_test26,intro,1,they/them,12,HT1,dan,HT1_they_dan.png,525,he/him,14,HT2,alex,HT2_he_alex.png,275,onion.png,725,250,300,350,HT1_brother_dan.png,HT2_brother_alex.png,HT2_sister_alex.png,HT1_sister_dan.png,HT1_brother_dan.png,Dan gave the onion to their brother.,
13,intro_list1_test27,intro,1,they/them,12,HT1,dan,HT1_they_dan.png,275,he/him,14,HT2,alex,HT2_he_alex.png,525,watermelon.png,175,250,300,350,HT1_brother_dan.png,HT1_sister_dan.png,HT1_brother_dan.png,HT2_sister_alex.png,HT2_brother_alex.png,Dan gave the watermelon to their brother.,
13,intro_list1_test28,intro,1,they/them,12,HT1,dan,HT1_they_dan.png,525,he/him,14,HT2,alex,HT2_he_alex.png,275,knife.png,725,250,300,350,HT1_sister_dan.png,HT2_sister_alex.png,HT2_brother_alex.png,HT1_brother_dan.png,HT1_sister_dan.png,Dan gave the knife to their sister.,
13,intro_list1_test29,intro,1,they/them,12,HT1,dan,HT1_they_dan.png,275,he/him,14,HT2,alex,HT2_he_alex.png,525,cookie.png,175,150,100,50,HT1_brother_dan.png,HT1_brother_dan.png,HT1_sister_dan.png,HT2_brother_alex.png,HT2_sister_alex.png,Dan gave the cookie to their brother.,
13,intro_list1_test30,intro,1,they/them,12,HT1,dan,HT1_they_dan.png,525,he/him,14,HT2,alex,HT2_he_alex.png,275,tomato.png,725,150,100,50,HT1_sister_dan.png,HT2_brother_alex.png,HT2_sister_alex.png,HT1_sister_dan.png,HT1_brother_dan.png,Dan gave the tomato to their sister.,
14,intro_list2_test1,intro,2,he/him,10,HT1,sam,HT1_he_sam.png,275,she/her,2,ST1,jess,ST1_she_jess.png,525,chocolate.png,175,150,100,50,HT1_brother_sam.png,HT1_brother_sam.png,HT1_sister_sam.png,ST1_brother_jess.png,ST1_sister_jess.png,Sam gave the chocolate to his brother.,
14,intro_list2_test2,intro,2,he/him,10,HT1,sam,HT1_he_sam.png,525,she/her,2,ST1,jess,ST1_she_jess.png,275,cherries.png,725,150,100,50,HT1_sister_sam.png,ST1_brother_jess.png,ST1_sister_jess.png,HT1_sister_sam.png,HT1_brother_sam.png,Sam gave the cherries to his sister.,
14,intro_list2_test3,intro,2,he/him,10,HT1,sam,HT1_he_sam.png,275,she/her,2,ST1,jess,ST1_she_jess.png,525,avocado.png,175,250,300,350,HT1_sister_sam.png,HT1_brother_sam.png,HT1_sister_sam.png,ST1_sister_jess.png,ST1_brother_jess.png,Sam gave the avocado to his sister.,
14,intro_list2_test4,intro,2,he/him,10,HT1,sam,HT1_he_sam.png,525,she/her,2,ST1,jess,ST1_she_jess.png,275,pumpkin.png,725,250,300,350,HT1_brother_sam.png,ST1_sister_jess.png,ST1_brother_jess.png,HT1_sister_sam.png,HT1_brother_sam.png,Sam gave the pumpkin to his brother.,
14,intro_list2_test5,intro,2,he/him,10,HT1,sam,HT1_he_sam.png,275,she/her,2,ST1,jess,ST1_she_jess.png,525,bread.png,175,150,100,50,HT1_sister_sam.png,HT1_sister_sam.png,HT1_brother_sam.png,ST1_brother_jess.png,ST1_sister_jess.png,Sam gave the bread to his sister.,
14,intro_list2_test6,intro,2,he/him,10,HT1,sam,HT1_he_sam.png,525,they/them,15,HT2,brian,HT2_they_brian.png,275,corn.png,725,150,100,50,HT1_brother_sam.png,HT2_brother_brian.png,HT2_sister_brian.png,HT1_brother_sam.png,HT1_sister_sam.png,Sam gave the corn to his brother.,
14,intro_list2_test7,intro,2,he/him,10,HT1,sam,HT1_he_sam.png,275,they/them,15,HT2,brian,HT2_they_brian.png,525,kiwi.png,175,250,300,350,HT1_brother_sam.png,HT1_sister_sam.png,HT1_brother_sam.png,HT2_brother_brian.png,HT2_sister_brian.png,Sam gave the kiwi to his brother.,
14,intro_list2_test8,intro,2,he/him,10,HT1,sam,HT1_he_sam.png,525,they/them,15,HT2,brian,HT2_they_brian.png,275,grapes.png,725,250,300,350,HT1_sister_sam.png,HT2_brother_brian.png,HT2_sister_brian.png,HT1_brother_sam.png,HT1_sister_sam.png,Sam gave the grapes to his sister.,
14,intro_list2_test9,intro,2,he/him,10,HT1,sam,HT1_he_sam.png,275,they/them,15,HT2,brian,HT2_they_brian.png,525,pear.png,175,150,100,50,HT1_sister_sam.png,HT1_sister_sam.png,HT1_brother_sam.png,HT2_sister_brian.png,HT2_brother_brian.png,Sam gave the pear to his sister.,
14,intro_list2_test10,intro,2,he/him,10,HT1,sam,HT1_he_sam.png,525,they/them,15,HT2,brian,HT2_they_brian.png,275,juice.png,725,150,100,50,HT1_brother_sam.png,HT2_sister_brian.png,HT2_brother_brian.png,HT1_brother_sam.png,HT1_sister_sam.png,Sam gave the juice to his brother.,
14,intro_list2_test11,intro,2,she/her,2,ST1,jess,ST1_she_jess.png,275,he/him,10,HT1,sam,HT1_he_sam.png,525,spoon.png,175,250,300,350,ST1_sister_jess.png,ST1_brother_jess.png,ST1_sister_jess.png,HT1_brother_sam.png,HT1_sister_sam.png,Jess gave the spoon to her sister.,
14,intro_list2_test12,intro,2,she/her,2,ST1,jess,ST1_she_jess.png,525,he/him,10,HT1,sam,HT1_he_sam.png,275,broccoli.png,725,250,300,350,ST1_brother_jess.png,HT1_brother_sam.png,HT1_sister_sam.png,ST1_sister_jess.png,ST1_brother_jess.png,Jess gave the broccoli to her brother.,
14,intro_list2_test13,intro,2,she/her,2,ST1,jess,ST1_she_jess.png,275,he/him,10,HT1,sam,HT1_he_sam.png,525,egg.png,175,250,300,350,ST1_brother_jess.png,ST1_sister_jess.png,ST1_brother_jess.png,HT1_sister_sam.png,HT1_brother_sam.png,Jess gave the egg to her brother.,
14,intro_list2_test14,intro,2,she/her,2,ST1,jess,ST1_she_jess.png,525,he/him,10,HT1,sam,HT1_he_sam.png,275,strawberry.png,725,150,100,50,ST1_sister_jess.png,HT1_sister_sam.png,HT1_brother_sam.png,ST1_sister_jess.png,ST1_brother_jess.png,Jess gave the strawberry to her sister.,
14,intro_list2_test15,intro,2,she/her,2,ST1,jess,ST1_she_jess.png,275,he/him,10,HT1,sam,HT1_he_sam.png,525,pineapple.png,175,250,300,350,ST1_brother_jess.png,ST1_sister_jess.png,ST1_brother_jess.png,HT1_brother_sam.png,HT1_sister_sam.png,Jess gave the pineapple to her brother.,
14,intro_list2_test16,intro,2,she/her,2,ST1,jess,ST1_she_jess.png,525,they/them,15,HT2,brian,HT2_they_brian.png,275,banana.png,725,250,300,350,ST1_sister_jess.png,HT2_sister_brian.png,HT2_brother_brian.png,ST1_brother_jess.png,ST1_sister_jess.png,Jess gave the banana to her sister.,
14,intro_list2_test17,intro,2,she/her,2,ST1,jess,ST1_she_jess.png,275,they/them,15,HT2,brian,HT2_they_brian.png,525,bacon.png,175,150,100,50,ST1_sister_jess.png,ST1_sister_jess.png,ST1_brother_jess.png,HT2_brother_brian.png,HT2_sister_brian.png,Jess gave the bacon to her sister.,
14,intro_list2_test18,intro,2,she/her,2,ST1,jess,ST1_she_jess.png,525,they/them,15,HT2,brian,HT2_they_brian.png,275,pizza.png,725,150,100,50,ST1_brother_jess.png,HT2_brother_brian.png,HT2_sister_brian.png,ST1_brother_jess.png,ST1_sister_jess.png,Jess gave the pizza to her brother.,
14,intro_list2_test19,intro,2,she/her,2,ST1,jess,ST1_she_jess.png,275,they/them,15,HT2,brian,HT2_they_brian.png,525,carrot.png,175,250,300,350,ST1_sister_jess.png,ST1_brother_jess.png,ST1_sister_jess.png,HT2_sister_brian.png,HT2_brother_brian.png,Jess gave the carrot to her sister.,
14,intro_list2_test20,intro,2,she/her,2,ST1,jess,ST1_she_jess.png,525,they/them,15,HT2,brian,HT2_they_brian.png,275,lemon.png,725,250,300,350,ST1_brother_jess.png,HT2_sister_brian.png,HT2_brother_brian.png,ST1_sister_jess.png,ST1_brother_jess.png,Jess gave the lemon to her brother.,
14,intro_list2_test21,intro,2,they/them,15,HT2,brian,HT2_they_brian.png,275,she/her,2,ST1,jess,ST1_she_jess.png,525,plate.png,175,150,100,50,HT2_brother_brian.png,HT2_brother_brian.png,HT2_sister_brian.png,ST1_sister_jess.png,ST1_brother_jess.png,Brian gave the plate to their brother.,
14,intro_list2_test22,intro,2,they/them,15,HT2,brian,HT2_they_brian.png,525,she/her,2,ST1,jess,ST1_she_jess.png,275,icecream.png,725,150,100,50,HT2_sister_brian.png,ST1_sister_jess.png,ST1_brother_jess.png,HT2_sister_brian.png,HT2_brother_brian.png,Brian gave the icecream to their sister.,
14,intro_list2_test23,intro,2,they/them,15,HT2,brian,HT2_they_brian.png,275,she/her,2,ST1,jess,ST1_she_jess.png,525,orange.png,175,250,300,350,HT2_sister_brian.png,HT2_brother_brian.png,HT2_sister_brian.png,ST1_brother_jess.png,ST1_sister_jess.png,Brian gave the orange to their sister.,
14,intro_list2_test24,intro,2,they/them,15,HT2,brian,HT2_they_brian.png,525,she/her,2,ST1,jess,ST1_she_jess.png,275,potato.png,725,250,300,350,HT2_brother_brian.png,ST1_brother_jess.png,ST1_sister_jess.png,HT2_sister_brian.png,HT2_brother_brian.png,Brian gave the potato to their brother.,
14,intro_list2_test25,intro,2,they/them,15,HT2,brian,HT2_they_brian.png,275,she/her,2,ST1,jess,ST1_she_jess.png,525,apple.png,175,150,100,50,HT2_sister_brian.png,HT2_sister_brian.png,HT2_brother_brian.png,ST1_sister_jess.png,ST1_brother_jess.png,Brian gave the apple to their sister.,
14,intro_list2_test26,intro,2,they/them,15,HT2,brian,HT2_they_brian.png,525,he/him,10,HT1,sam,HT1_he_sam.png,275,onion.png,725,150,100,50,HT2_brother_brian.png,HT1_brother_sam.png,HT1_sister_sam.png,HT2_brother_brian.png,HT2_sister_brian.png,Brian gave the onion to their brother.,
14,intro_list2_test27,intro,2,they/them,15,HT2,brian,HT2_they_brian.png,275,he/him,10,HT1,sam,HT1_he_sam.png,525,watermelon.png,175,250,300,350,HT2_brother_brian.png,HT2_sister_brian.png,HT2_brother_brian.png,HT1_sister_sam.png,HT1_brother_sam.png,Brian gave the watermelon to their brother.,
14,intro_list2_test28,intro,2,they/them,15,HT2,brian,HT2_they_brian.png,525,he/him,10,HT1,sam,HT1_he_sam.png,275,knife.png,725,250,300,350,HT2_sister_brian.png,HT1_sister_sam.png,HT1_brother_sam.png,HT2_brother_brian.png,HT2_sister_brian.png,Brian gave the knife to their sister.,
